Year,Month,DayofMonth,DayOfWeek,FlightDate,Reporting_Airline,Flight_Number_Reporting_Airline,Origin,OriginState,Dest,DestState,CRSDepTime,DepTime,DepDelay,DepDel15,TaxiOut,CRSArrTime,ArrTime,ArrDelay,ArrDel15,TaxiIn,CRSElapsedTime,ActualElapsedTime,AirTime,Distance,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,MinutesRecovered,Delayed15
2025,1,2,4,2025-01-02,OH,5595,DCA,VA,SYR,NY,1000,953.0,-7.0,0.0,21.0,1134,1114.0,-20.0,0.0,5.0,94.0,81.0,55.0,298.0,0.0,,0.0,,,,,,13.0,0
2025,1,2,4,2025-01-02,OH,5597,DCA,VA,TLH,FL,1946,1941.0,-5.0,0.0,36.0,2213,2218.0,5.0,0.0,10.0,147.0,157.0,111.0,716.0,0.0,,0.0,,,,,,-10.0,0
2025,1,2,4,2025-01-02,OH,5608,DCA,VA,TUL,OK,1432,1554.0,82.0,1.0,15.0,1646,1747.0,61.0,1.0,4.0,194.0,173.0,154.0,1049.0,0.0,,0.0,61.0,0.0,0.0,0.0,0.0,21.0,1
2025,1,2,4,2025-01-02,OH,5609,DCA,VA,ROC,NY,2211,2203.0,-8.0,0.0,23.0,2343,2328.0,-15.0,0.0,6.0,92.0,85.0,56.0,296.0,0.0,,0.0,,,,,,7.0,0
2025,1,2,4,2025-01-02,OH,5614,DCA,VA,PVD,RI,700,648.0,-12.0,0.0,30.0,840,819.0,-21.0,0.0,3.0,100.0,91.0,58.0,356.0,0.0,,0.0,,,,,,9.0,0
2025,1,2,4,2025-01-02,OH,5624,DCA,VA,PHL,PA,1148,1144.0,-4.0,0.0,16.0,1252,1241.0,-11.0,0.0,6.0,64.0,57.0,35.0,119.0,0.0,,0.0,,,,,,7.0,0
2025,1,2,4,2025-01-02,OH,5637,DCA,VA,MKE,WI,1140,1131.0,-9.0,0.0,37.0,1248,1251.0,3.0,0.0,4.0,128.0,140.0,99.0,634.0,0.0,,0.0,,,,,,-12.0,0
2025,1,2,4,2025-01-02,OH,5664,DCA,VA,CAE,SC,1959,1955.0,-4.0,0.0,32.0,2145,2140.0,-5.0,0.0,3.0,106.0,105.0,70.0,408.0,0.0,,0.0,,,,,,1.0,0
2025,1,2,4,2025-01-02,OH,5669,DCA,VA,BGR,ME,2201,2157.0,-4.0,0.0,17.0,2352,2339.0,-13.0,0.0,6.0,111.0,102.0,79.0,590.0,0.0,,0.0,,,,,,9.0,0
2025,1,2,4,2025-01-02,OH,5670,DCA,VA,BDL,CT,1532,1519.0,-13.0,0.0,22.0,1654,1637.0,-17.0,0.0,4.0,82.0,78.0,52.0,313.0,0.0,,0.0,,,,,,4.0,0
2025,1,2,4,2025-01-02,OH,5673,DCA,VA,CVG,KY,1954,1951.0,-3.0,0.0,18.0,2142,2134.0,-8.0,0.0,10.0,108.0,103.0,75.0,411.0,0.0,,0.0,,,,,,5.0,0
2025,1,2,4,2025-01-02,OH,5023,DCA,VA,BGR,ME,1030,1021.0,-9.0,0.0,29.0,1231,1215.0,-16.0,0.0,4.0,121.0,114.0,81.0,590.0,0.0,,0.0,,,,,,7.0,0
2025,1,2,4,2025-01-02,OH,5024,DCA,VA,BGR,ME,1445,1442.0,-3.0,0.0,11.0,1636,1616.0,-20.0,0.0,5.0,111.0,94.0,78.0,590.0,0.0,,0.0,,,,,,17.0,0
2025,1,2,4,2025-01-02,OH,5026,DCA,VA,CAE,SC,829,916.0,47.0,1.0,17.0,1022,1050.0,28.0,1.0,3.0,113.0,94.0,74.0,408.0,0.0,,0.0,10.0,0.0,0.0,0.0,18.0,19.0,1
2025,1,2,4,2025-01-02,OH,5029,DCA,VA,BNA,TN,1359,1354.0,-5.0,0.0,20.0,1500,1505.0,5.0,0.0,7.0,121.0,131.0,104.0,562.0,0.0,,0.0,,,,,,-10.0,0
2025,1,2,4,2025-01-02,OH,5033,DCA,VA,CLT,NC,1331,1336.0,5.0,0.0,19.0,1510,1504.0,-6.0,0.0,5.0,99.0,88.0,64.0,331.0,0.0,,0.0,,,,,,11.0,0
2025,1,2,4,2025-01-02,UA,2148,DCA,VA,ORD,IL,1800,1755.0,-5.0,0.0,11.0,1918,1903.0,-15.0,0.0,14.0,138.0,128.0,103.0,612.0,0.0,,0.0,,,,,,10.0,0
2025,1,2,4,2025-01-02,UA,2144,DCA,VA,ORD,IL,1300,1256.0,-4.0,0.0,10.0,1418,1403.0,-15.0,0.0,17.0,138.0,127.0,100.0,612.0,0.0,,0.0,,,,,,11.0,0
2025,1,2,4,2025-01-02,UA,2104,DCA,VA,DEN,CO,1613,1724.0,71.0,1.0,20.0,1825,1918.0,53.0,1.0,9.0,252.0,234.0,205.0,1476.0,0.0,,0.0,53.0,0.0,0.0,0.0,0.0,18.0,1
2025,1,2,4,2025-01-02,UA,1793,DCA,VA,ORD,IL,630,620.0,-10.0,0.0,12.0,748,741.0,-7.0,0.0,24.0,138.0,141.0,105.0,612.0,0.0,,0.0,,,,,,-3.0,0
2025,1,2,4,2025-01-02,UA,1540,DCA,VA,ORD,IL,730,722.0,-8.0,0.0,12.0,848,829.0,-19.0,0.0,11.0,138.0,127.0,104.0,612.0,0.0,,0.0,,,,,,11.0,0
2025,1,2,4,2025-01-02,UA,1457,DCA,VA,IAH,TX,1100,1055.0,-5.0,0.0,10.0,1340,1333.0,-7.0,0.0,11.0,220.0,218.0,197.0,1208.0,0.0,,0.0,,,,,,2.0,0
2025,1,2,4,2025-01-02,UA,1316,DCA,VA,ORD,IL,830,820.0,-10.0,0.0,21.0,948,932.0,-16.0,0.0,7.0,138.0,132.0,104.0,612.0,0.0,,0.0,,,,,,6.0,0
2025,1,2,4,2025-01-02,UA,1179,DCA,VA,IAH,TX,1633,1639.0,6.0,0.0,13.0,1910,1915.0,5.0,0.0,14.0,217.0,216.0,189.0,1208.0,0.0,,0.0,,,,,,1.0,0
2025,1,2,4,2025-01-02,UA,698,DCA,VA,SFO,CA,1759,1757.0,-2.0,0.0,16.0,2114,2057.0,-17.0,0.0,4.0,375.0,360.0,340.0,2442.0,0.0,,0.0,,,,,,15.0,0
2025,1,2,4,2025-01-02,UA,382,DCA,VA,IAH,TX,1235,1351.0,76.0,1.0,11.0,1520,1617.0,57.0,1.0,6.0,225.0,206.0,189.0,1208.0,0.0,,0.0,3.0,0.0,0.0,0.0,54.0,19.0,1
2025,1,2,4,2025-01-02,UA,231,DCA,VA,IAH,TX,600,556.0,-4.0,0.0,11.0,843,835.0,-8.0,0.0,8.0,223.0,219.0,200.0,1208.0,0.0,,0.0,,,,,,4.0,0
2025,1,2,4,2025-01-02,UA,230,DCA,VA,ORD,IL,1700,1822.0,82.0,1.0,14.0,1818,1931.0,73.0,1.0,17.0,138.0,129.0,98.0,612.0,0.0,,0.0,73.0,0.0,0.0,0.0,0.0,9.0,1
2025,1,2,4,2025-01-02,WN,565,DCA,VA,ATL,GA,605,557.0,-8.0,0.0,11.0,805,746.0,-19.0,0.0,5.0,120.0,109.0,93.0,547.0,0.0,,0.0,,,,,,11.0,0
2025,1,2,4,2025-01-02,WN,1701,DCA,VA,ATL,GA,1505,1522.0,17.0,1.0,16.0,1705,1712.0,7.0,0.0,5.0,120.0,110.0,89.0,547.0,0.0,,0.0,,,,,,10.0,0
2025,1,2,4,2025-01-02,WN,1892,DCA,VA,ATL,GA,1945,1948.0,3.0,0.0,12.0,2145,2140.0,-5.0,0.0,9.0,120.0,112.0,91.0,547.0,0.0,,0.0,,,,,,8.0,0
2025,1,2,4,2025-01-02,WN,3091,DCA,VA,ATL,GA,1005,1000.0,-5.0,0.0,17.0,1200,1156.0,-4.0,0.0,8.0,115.0,116.0,91.0,547.0,0.0,,0.0,,,,,,-1.0,0
2025,1,2,4,2025-01-02,WN,3631,DCA,VA,AUS,TX,1740,1742.0,2.0,0.0,15.0,2030,2033.0,3.0,0.0,18.0,230.0,231.0,198.0,1315.0,0.0,,0.0,,,,,,-1.0,0
2025,1,2,4,2025-01-02,WN,742,DCA,VA,BNA,TN,600,554.0,-6.0,0.0,11.0,705,644.0,-21.0,0.0,6.0,125.0,110.0,93.0,562.0,0.0,,0.0,,,,,,15.0,0
2025,1,2,4,2025-01-02,WN,1938,DCA,VA,BNA,TN,1930,1924.0,-6.0,0.0,12.0,2030,2015.0,-15.0,0.0,5.0,120.0,111.0,94.0,562.0,0.0,,0.0,,,,,,9.0,0
2025,1,2,4,2025-01-02,WN,2089,DCA,VA,BNA,TN,1535,1531.0,-4.0,0.0,16.0,1640,1629.0,-11.0,0.0,9.0,125.0,118.0,93.0,562.0,0.0,,0.0,,,,,,7.0,0
2025,1,2,4,2025-01-02,WN,3112,DCA,VA,BNA,TN,1045,1042.0,-3.0,0.0,22.0,1140,1139.0,-1.0,0.0,4.0,115.0,117.0,91.0,562.0,0.0,,0.0,,,,,,-2.0,0
2025,1,2,4,2025-01-02,WN,2644,DCA,VA,CMH,OH,1330,1331.0,1.0,0.0,8.0,1450,1442.0,-8.0,0.0,4.0,80.0,71.0,59.0,323.0,0.0,,0.0,,,,,,9.0,0
2025,1,2,4,2025-01-02,WN,594,DCA,VA,DAL,TX,1140,1136.0,-4.0,0.0,16.0,1405,1358.0,-7.0,0.0,3.0,205.0,202.0,183.0,1184.0,0.0,,0.0,,,,,,3.0,0
2025,1,2,4,2025-01-02,WN,2351,DCA,VA,DAL,TX,1400,1358.0,-2.0,0.0,11.0,1635,1618.0,-17.0,0.0,4.0,215.0,200.0,185.0,1184.0,0.0,,0.0,,,,,,15.0,0
2025,1,2,4,2025-01-02,WN,2838,DCA,VA,DAL,TX,1755,1809.0,14.0,0.0,11.0,2025,2022.0,-3.0,0.0,5.0,210.0,193.0,177.0,1184.0,0.0,,0.0,,,,,,17.0,0
2025,1,2,4,2025-01-02,WN,3754,DCA,VA,DAL,TX,2055,2123.0,28.0,1.0,13.0,2320,2338.0,18.0,1.0,4.0,205.0,195.0,178.0,1184.0,0.0,,0.0,0.0,0.0,0.0,0.0,18.0,10.0,1
2025,1,2,4,2025-01-02,WN,4388,DCA,VA,DAL,TX,610,612.0,2.0,0.0,10.0,835,833.0,-2.0,0.0,4.0,205.0,201.0,187.0,1184.0,0.0,,0.0,,,,,,4.0,0
2025,1,2,4,2025-01-02,WN,1062,DCA,VA,FLL,FL,915,919.0,4.0,0.0,12.0,1155,1200.0,5.0,0.0,4.0,160.0,161.0,145.0,899.0,0.0,,0.0,,,,,,-1.0,0
2025,1,2,4,2025-01-02,WN,504,DCA,VA,HOU,TX,610,608.0,-2.0,0.0,16.0,850,841.0,-9.0,0.0,4.0,220.0,213.0,193.0,1218.0,0.0,,0.0,,,,,,7.0,0
2025,1,2,4,2025-01-02,WN,2453,DCA,VA,HOU,TX,1855,1855.0,0.0,0.0,12.0,2130,2121.0,-9.0,0.0,2.0,215.0,206.0,192.0,1218.0,0.0,,0.0,,,,,,9.0,0
2025,1,2,4,2025-01-02,WN,2620,DCA,VA,HOU,TX,1300,1300.0,0.0,0.0,10.0,1535,1532.0,-3.0,0.0,3.0,215.0,212.0,199.0,1218.0,0.0,,0.0,,,,,,3.0,0
2025,1,2,4,2025-01-02,WN,416,DCA,VA,MCI,MO,600,557.0,-3.0,0.0,19.0,750,747.0,-3.0,0.0,6.0,170.0,170.0,145.0,949.0,0.0,,0.0,,,,,,0.0,0
2025,1,2,4,2025-01-02,WN,2657,DCA,VA,MCI,MO,1235,1230.0,-5.0,0.0,10.0,1420,1415.0,-5.0,0.0,12.0,165.0,165.0,143.0,949.0,0.0,,0.0,,,,,,0.0,0
2025,1,2,4,2025-01-02,WN,4348,DCA,VA,MCI,MO,1655,1711.0,16.0,1.0,14.0,1845,1852.0,7.0,0.0,4.0,170.0,161.0,143.0,949.0,0.0,,0.0,,,,,,9.0,0
2025,1,2,4,2025-01-02,WN,939,DCA,VA,MCO,FL,655,655.0,0.0,0.0,19.0,930,925.0,-5.0,0.0,11.0,155.0,150.0,120.0,759.0,0.0,,0.0,,,,,,5.0,0
2025,1,2,4,2025-01-02,WN,1255,DCA,VA,MCO,FL,1300,1250.0,-10.0,0.0,22.0,1530,1529.0,-1.0,0.0,10.0,150.0,159.0,127.0,759.0,0.0,,0.0,,,,,,-9.0,0
2025,1,2,4,2025-01-02,WN,1683,DCA,VA,MCO,FL,1935,1936.0,1.0,0.0,12.0,2205,2155.0,-10.0,0.0,9.0,150.0,139.0,118.0,759.0,0.0,,0.0,,,,,,11.0,0
2025,1,2,4,2025-01-02,WN,940,DCA,VA,MDW,IL,655,647.0,-8.0,0.0,14.0,805,743.0,-22.0,0.0,3.0,130.0,116.0,99.0,601.0,0.0,,0.0,,,,,,14.0,0
2025,1,2,4,2025-01-02,WN,2578,DCA,VA,MDW,IL,1445,1444.0,-1.0,0.0,10.0,1550,1541.0,-9.0,0.0,7.0,125.0,117.0,100.0,601.0,0.0,,0.0,,,,,,8.0,0
2025,1,2,4,2025-01-02,WN,3047,DCA,VA,MDW,IL,1000,1000.0,0.0,0.0,19.0,1100,1103.0,3.0,0.0,4.0,120.0,123.0,100.0,601.0,0.0,,0.0,,,,,,-3.0,0
2025,1,2,4,2025-01-02,WN,3908,DCA,VA,MDW,IL,2100,2056.0,-4.0,0.0,15.0,2200,2152.0,-8.0,0.0,3.0,120.0,116.0,98.0,601.0,0.0,,0.0,,,,,,4.0,0
2025,1,2,4,2025-01-02,WN,3918,DCA,VA,MDW,IL,1800,1804.0,4.0,0.0,13.0,1910,1902.0,-8.0,0.0,6.0,130.0,118.0,99.0,601.0,0.0,,0.0,,,,,,12.0,0
2025,1,2,4,2025-01-02,WN,1118,DCA,VA,MKE,WI,725,716.0,-9.0,0.0,10.0,830,815.0,-15.0,0.0,6.0,125.0,119.0,103.0,634.0,0.0,,0.0,,,,,,6.0,0
2025,1,2,4,2025-01-02,WN,2818,DCA,VA,MKE,WI,1555,1549.0,-6.0,0.0,8.0,1700,1636.0,-24.0,0.0,3.0,125.0,107.0,96.0,634.0,0.0,,0.0,,,,,,18.0,0
2025,1,2,4,2025-01-02,WN,2308,DCA,VA,MSY,LA,1905,1901.0,-4.0,0.0,12.0,2100,2053.0,-7.0,0.0,4.0,175.0,172.0,156.0,969.0,0.0,,0.0,,,,,,3.0,0
2025,1,2,4,2025-01-02,WN,3153,DCA,VA,MSY,LA,1140,1141.0,1.0,0.0,12.0,1335,1326.0,-9.0,0.0,3.0,175.0,165.0,150.0,969.0,0.0,,0.0,,,,,,10.0,0
2025,1,2,4,2025-01-02,WN,621,DCA,VA,OKC,OK,1635,1653.0,18.0,1.0,12.0,1855,1903.0,8.0,0.0,3.0,200.0,190.0,175.0,1158.0,0.0,,0.0,,,,,,10.0,0
2025,1,2,4,2025-01-02,WN,2300,DCA,VA,OMA,NE,1600,1557.0,-3.0,0.0,8.0,1755,1740.0,-15.0,0.0,3.0,175.0,163.0,152.0,1012.0,0.0,,0.0,,,,,,12.0,0
2025,1,2,4,2025-01-02,WN,1410,DCA,VA,PVD,RI,1135,1128.0,-7.0,0.0,12.0,1255,1240.0,-15.0,0.0,4.0,80.0,72.0,56.0,356.0,0.0,,0.0,,,,,,8.0,0
2025,1,2,4,2025-01-02,WN,4251,DCA,VA,PVD,RI,1655,1708.0,13.0,0.0,8.0,1815,1817.0,2.0,0.0,6.0,80.0,69.0,55.0,356.0,0.0,,0.0,,,,,,11.0,0
2025,1,2,4,2025-01-02,WN,1401,DCA,VA,STL,MO,800,754.0,-6.0,0.0,10.0,920,909.0,-11.0,0.0,4.0,140.0,135.0,121.0,719.0,0.0,,0.0,,,,,,5.0,0
2025,1,2,4,2025-01-02,WN,2374,DCA,VA,STL,MO,1200,1200.0,0.0,0.0,17.0,1320,1321.0,1.0,0.0,4.0,140.0,141.0,120.0,719.0,0.0,,0.0,,,,,,-1.0,0
2025,1,2,4,2025-01-02,WN,3085,DCA,VA,STL,MO,1500,1533.0,33.0,1.0,18.0,1620,1657.0,37.0,1.0,4.0,140.0,144.0,122.0,719.0,0.0,,0.0,16.0,0.0,4.0,0.0,17.0,-4.0,1
2025,1,2,4,2025-01-02,WN,3950,DCA,VA,STL,MO,1835,1829.0,-6.0,0.0,10.0,2000,1945.0,-15.0,0.0,6.0,145.0,136.0,120.0,719.0,0.0,,0.0,,,,,,9.0,0
2025,1,2,4,2025-01-02,WN,1143,DCA,VA,TPA,FL,730,721.0,-9.0,0.0,11.0,1000,954.0,-6.0,0.0,4.0,150.0,153.0,138.0,814.0,0.0,,0.0,,,,,,-3.0,0
2025,1,2,4,2025-01-02,WN,2293,DCA,VA,TPA,FL,1545,1732.0,107.0,1.0,15.0,1815,2000.0,105.0,1.0,4.0,150.0,148.0,129.0,814.0,0.0,,0.0,4.0,0.0,0.0,0.0,101.0,2.0,1
2025,1,2,4,2025-01-02,WN,2939,DCA,VA,TPA,FL,1155,1153.0,-2.0,0.0,13.0,1425,1428.0,3.0,0.0,4.0,150.0,155.0,138.0,814.0,0.0,,0.0,,,,,,-5.0,0
2025,1,2,4,2025-01-02,YX,3544,DCA,VA,ORD,IL,1030,1025.0,-5.0,0.0,27.0,1158,1143.0,-15.0,0.0,8.0,148.0,138.0,103.0,612.0,0.0,,0.0,,,,,,10.0,0
2025,1,2,4,2025-01-02,YX,3488,DCA,VA,ORD,IL,1900,1849.0,-11.0,0.0,14.0,2025,2009.0,-16.0,0.0,26.0,145.0,140.0,100.0,612.0,0.0,,0.0,,,,,,5.0,0
2025,1,2,4,2025-01-02,YX,3475,DCA,VA,EWR,NJ,700,700.0,0.0,0.0,11.0,823,757.0,-26.0,0.0,4.0,83.0,57.0,42.0,199.0,0.0,,0.0,,,,,,26.0,0
2025,1,2,4,2025-01-02,YX,4340,DCA,VA,IND,IN,652,649.0,-3.0,0.0,23.0,858,848.0,-10.0,0.0,9.0,126.0,119.0,87.0,500.0,0.0,,0.0,,,,,,7.0,0
2025,1,2,4,2025-01-02,YX,4358,DCA,VA,STL,MO,2010,1958.0,-12.0,0.0,14.0,2145,2111.0,-34.0,0.0,4.0,155.0,133.0,115.0,719.0,0.0,,0.0,,,,,,22.0,0
2025,1,2,4,2025-01-02,YX,4364,DCA,VA,PHL,PA,1648,1643.0,-5.0,0.0,56.0,1753,1828.0,35.0,1.0,6.0,65.0,105.0,43.0,119.0,0.0,,0.0,0.0,0.0,35.0,0.0,0.0,-40.0,1
2025,1,2,4,2025-01-02,YX,4377,DCA,VA,LGA,NY,1000,956.0,-4.0,0.0,17.0,1112,1107.0,-5.0,0.0,12.0,72.0,71.0,42.0,214.0,0.0,,0.0,,,,,,1.0,0
2025,1,2,4,2025-01-02,YX,4379,DCA,VA,JFK,NY,638,634.0,-4.0,0.0,13.0,800,734.0,-26.0,0.0,5.0,82.0,60.0,42.0,213.0,0.0,,0.0,,,,,,22.0,0
2025,1,2,4,2025-01-02,YX,4394,DCA,VA,RDU,NC,1356,1350.0,-6.0,0.0,16.0,1516,1501.0,-15.0,0.0,9.0,80.0,71.0,46.0,227.0,0.0,,0.0,,,,,,9.0,0
2025,1,2,4,2025-01-02,YX,4396,DCA,VA,CMH,OH,1525,1518.0,-7.0,0.0,17.0,1657,1644.0,-13.0,0.0,5.0,92.0,86.0,64.0,323.0,0.0,,0.0,,,,,,6.0,0
2025,1,2,4,2025-01-02,YX,4426,DCA,VA,ATL,GA,819,833.0,14.0,0.0,27.0,1037,1044.0,7.0,0.0,8.0,138.0,131.0,96.0,547.0,0.0,,0.0,,,,,,7.0,0
2025,1,2,4,2025-01-02,YX,4429,DCA,VA,ATL,GA,1735,1732.0,-3.0,0.0,17.0,1944,1934.0,-10.0,0.0,8.0,129.0,122.0,97.0,547.0,0.0,,0.0,,,,,,7.0,0
2025,1,2,4,2025-01-02,YX,4442,DCA,VA,JFK,NY,1213,1207.0,-6.0,0.0,12.0,1332,1310.0,-22.0,0.0,7.0,79.0,63.0,44.0,213.0,0.0,,0.0,,,,,,16.0,0
2025,1,2,4,2025-01-02,YX,4454,DCA,VA,LGA,NY,2215,2209.0,-6.0,0.0,20.0,2333,2314.0,-19.0,0.0,6.0,78.0,65.0,39.0,214.0,0.0,,0.0,,,,,,13.0,0
2025,1,2,4,2025-01-02,YX,4456,DCA,VA,BOS,MA,1945,1937.0,-8.0,0.0,20.0,2126,2105.0,-21.0,0.0,6.0,101.0,88.0,62.0,399.0,0.0,,0.0,,,,,,13.0,0
2025,1,2,4,2025-01-02,YX,4458,DCA,VA,STL,MO,815,806.0,-9.0,0.0,31.0,956,953.0,-3.0,0.0,10.0,161.0,167.0,126.0,719.0,0.0,,0.0,,,,,,-6.0,0
2025,1,2,4,2025-01-02,YX,4465,DCA,VA,PVD,RI,1515,1504.0,-11.0,0.0,13.0,1642,1617.0,-25.0,0.0,5.0,87.0,73.0,55.0,356.0,0.0,,0.0,,,,,,14.0,0
2025,1,2,4,2025-01-02,YX,4468,DCA,VA,PHL,PA,2220,2213.0,-7.0,0.0,21.0,2333,2315.0,-18.0,0.0,9.0,73.0,62.0,32.0,119.0,0.0,,0.0,,,,,,11.0,0
2025,1,2,4,2025-01-02,YX,4471,DCA,VA,MEM,TN,839,831.0,-8.0,0.0,37.0,1034,1027.0,-7.0,0.0,6.0,175.0,176.0,133.0,762.0,0.0,,0.0,,,,,,-1.0,0
2025,1,2,4,2025-01-02,YX,4473,DCA,VA,VPS,FL,959,951.0,-8.0,0.0,15.0,1142,1124.0,-18.0,0.0,8.0,163.0,153.0,130.0,789.0,0.0,,0.0,,,,,,10.0,0
2025,1,2,4,2025-01-02,YX,4481,DCA,VA,PIT,PA,1953,1943.0,-10.0,0.0,18.0,2111,2046.0,-25.0,0.0,7.0,78.0,63.0,38.0,204.0,0.0,,0.0,,,,,,15.0,0
2025,1,2,4,2025-01-02,YX,4486,DCA,VA,CHS,SC,1342,1339.0,-3.0,0.0,15.0,1533,1536.0,3.0,0.0,10.0,111.0,117.0,92.0,444.0,0.0,,0.0,,,,,,-6.0,0
2025,1,2,4,2025-01-02,YX,4492,DCA,VA,RSW,FL,1001,1000.0,-1.0,0.0,22.0,1259,1301.0,2.0,0.0,6.0,178.0,181.0,153.0,892.0,0.0,,0.0,,,,,,-3.0,0
2025,1,2,4,2025-01-02,YX,4497,DCA,VA,RDU,NC,1515,1511.0,-4.0,0.0,12.0,1639,1616.0,-23.0,0.0,6.0,84.0,65.0,47.0,227.0,0.0,,0.0,,,,,,19.0,0
2025,1,2,4,2025-01-02,YX,4509,DCA,VA,ROC,NY,1020,1018.0,-2.0,0.0,27.0,1200,1146.0,-14.0,0.0,5.0,100.0,88.0,56.0,296.0,0.0,,0.0,,,,,,12.0,0
2025,1,2,4,2025-01-02,YX,4516,DCA,VA,ALB,NY,1005,957.0,-8.0,0.0,13.0,1146,1113.0,-33.0,0.0,4.0,101.0,76.0,59.0,318.0,0.0,,0.0,,,,,,25.0,0
2025,1,2,4,2025-01-02,YX,4519,DCA,VA,IND,IN,2200,2211.0,11.0,0.0,22.0,2357,4.0,7.0,0.0,7.0,117.0,113.0,84.0,500.0,0.0,,0.0,,,,,,4.0,0
2025,1,2,4,2025-01-02,YX,4520,DCA,VA,IND,IN,1745,1742.0,-3.0,0.0,20.0,1943,1945.0,2.0,0.0,14.0,118.0,123.0,89.0,500.0,0.0,,0.0,,,,,,-5.0,0
2025,1,2,4,2025-01-02,YX,4522,DCA,VA,JFK,NY,1259,1353.0,54.0,1.0,14.0,1430,1455.0,25.0,1.0,5.0,91.0,62.0,43.0,213.0,0.0,,0.0,25.0,0.0,0.0,0.0,0.0,29.0,1
2025,1,2,4,2025-01-02,YX,4524,DCA,VA,RSW,FL,820,812.0,-8.0,0.0,19.0,1131,1129.0,-2.0,0.0,25.0,191.0,197.0,153.0,892.0,0.0,,0.0,,,,,,-6.0,0
2025,1,2,4,2025-01-02,YX,4530,DCA,VA,BTV,VT,1455,1446.0,-9.0,0.0,16.0,1640,1618.0,-22.0,0.0,5.0,105.0,92.0,71.0,437.0,0.0,,0.0,,,,,,13.0,0
2025,1,2,4,2025-01-02,YX,4543,DCA,VA,MCI,MO,1434,1430.0,-4.0,0.0,26.0,1635,1643.0,8.0,0.0,7.0,181.0,193.0,160.0,949.0,0.0,,0.0,,,,,,-12.0,0
2025,1,2,4,2025-01-02,YX,4547,DCA,VA,XNA,AR,1945,1936.0,-9.0,0.0,29.0,2156,2146.0,-10.0,0.0,7.0,191.0,190.0,154.0,963.0,0.0,,0.0,,,,,,1.0,0
2025,1,2,4,2025-01-02,YX,4548,DCA,VA,PVD,RI,1003,959.0,-4.0,0.0,28.0,1133,1134.0,1.0,0.0,7.0,90.0,95.0,60.0,356.0,0.0,,0.0,,,,,,-5.0,0
2025,1,2,4,2025-01-02,YX,4565,DCA,VA,BOS,MA,729,724.0,-5.0,0.0,19.0,906,848.0,-18.0,0.0,6.0,97.0,84.0,59.0,399.0,0.0,,0.0,,,,,,13.0,0
2025,1,2,4,2025-01-02,YX,4571,DCA,VA,RDU,NC,1829,1821.0,-8.0,0.0,12.0,1946,1935.0,-11.0,0.0,14.0,77.0,74.0,48.0,227.0,0.0,,0.0,,,,,,3.0,0
2025,1,2,4,2025-01-02,YX,4597,DCA,VA,EYW,FL,739,731.0,-8.0,0.0,22.0,1052,1043.0,-9.0,0.0,4.0,193.0,192.0,166.0,1023.0,0.0,,0.0,,,,,,1.0,0
2025,1,2,4,2025-01-02,YX,4614,DCA,VA,MSY,LA,820,814.0,-6.0,0.0,38.0,1045,1033.0,-12.0,0.0,4.0,205.0,199.0,157.0,969.0,0.0,,0.0,,,,,,6.0,0
2025,1,2,4,2025-01-02,YX,4618,DCA,VA,ORF,VA,1500,1455.0,-5.0,0.0,18.0,1608,1548.0,-20.0,0.0,5.0,68.0,53.0,30.0,142.0,0.0,,0.0,,,,,,15.0,0
2025,1,2,4,2025-01-02,YX,4634,DCA,VA,CHS,SC,2005,1958.0,-7.0,0.0,24.0,2205,2149.0,-16.0,0.0,5.0,120.0,111.0,82.0,444.0,0.0,,0.0,,,,,,9.0,0
2025,1,2,4,2025-01-02,YX,4635,DCA,VA,BOS,MA,1040,1033.0,-7.0,0.0,29.0,1221,1212.0,-9.0,0.0,6.0,101.0,99.0,64.0,399.0,0.0,,0.0,,,,,,2.0,0
2025,1,2,4,2025-01-02,YX,4639,DCA,VA,CLE,OH,2213,2208.0,-5.0,0.0,22.0,2349,2337.0,-12.0,0.0,8.0,96.0,89.0,59.0,310.0,0.0,,0.0,,,,,,7.0,0
2025,1,2,4,2025-01-02,YX,4649,DCA,VA,BOS,MA,1555,1545.0,-10.0,0.0,22.0,1735,1712.0,-23.0,0.0,6.0,100.0,87.0,59.0,399.0,0.0,,0.0,,,,,,13.0,0
2025,1,2,4,2025-01-02,YX,4650,DCA,VA,PWM,ME,1454,1450.0,-4.0,0.0,17.0,1631,1622.0,-9.0,0.0,4.0,97.0,92.0,71.0,482.0,0.0,,0.0,,,,,,5.0,0
2025,1,2,4,2025-01-02,YX,4659,DCA,VA,MSY,LA,1459,1453.0,-6.0,0.0,11.0,1709,1650.0,-19.0,0.0,6.0,190.0,177.0,160.0,969.0,0.0,,0.0,,,,,,13.0,0
2025,1,2,4,2025-01-02,YX,4664,DCA,VA,LGA,NY,830,824.0,-6.0,0.0,21.0,956,938.0,-18.0,0.0,7.0,86.0,74.0,46.0,214.0,0.0,,0.0,,,,,,12.0,0
2025,1,2,4,2025-01-02,YX,4672,DCA,VA,SDF,KY,1945,1944.0,-1.0,0.0,23.0,2141,2145.0,4.0,0.0,9.0,116.0,121.0,89.0,474.0,0.0,,0.0,,,,,,-5.0,0
